X,Y,key,scientificName,decimalLatitude,decimalLongitude,issues,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,individualCount,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,elevation,continent,stateProvince,year,month,day,eventDate,lastInterpreted,license,identifiers,facts,relations,institutionKey,isInCluster,geodeticDatum,class,countryCode,recordedByIDs,identifiedByIDs,country,rightsHolder,nomenclaturalStatus,identifier,recordNumber,nomenclaturalCode,locality,datasetName,fieldNumber,gbifID,collectionCode,occurrenceID,type,taxonID,catalogNumber,recordedBy,institutionCode,ownerInstitutionCode,bibliographicCitation,collectionID,name,elevationAccuracy,organismQuantity,organismQuantityType,http...rs.tdwg.org.dwc.terms.organismQuantity,institutionID,georeferencedBy,county,language,preparations,disposition,http...rs.tdwg.org.dwc.terms.organismQuantityType,datasetID,identifiedBy,dateIdentified,modified,collectionKey,municipality,occurrenceRemarks,references,gadm,verbatimEventDate,dataGeneralizations,higherClassification,otherCatalogNumbers,habitat,X.17abcf75.2f1e.46dd.bf75.a5b21dd02655.,identificationQualifier,projectId,depth,depthAccuracy,dynamicProperties,namePublishedInYear,nameAccordingTo,acceptedNameUsage,verbatimCoordinateSystem,locationID,startDayOfYear,samplingProtocol,georeferenceSources,identificationID,parentNameUsage,vernacularName,associatedTaxa,verbatimElevation,reproductiveCondition,verbatimLocality,previousIdentifications,http...unknown.org.recordId,rights,fieldNotes,coordinateUncertaintyInMeters,taxonConceptID,georeferencedDate,georeferenceProtocol,namePublishedIn,higherGeography,X.99d66b6c.9087.452f.a9d4.f15f2c2d0e7e.,lifeStage,island,islandGroup,endDayOfYear,associatedReferences,georeferenceRemarks,establishmentMeans,verbatimSRS,eventRemarks,materialSampleID,organismID,eventID,waterBody,accessRights,verbatimTaxonRank,higherGeographyID,georeferenceVerificationStatus,identificationRemarks,created,associatedSequences,organismRemarks,X.3aee7756.565e.4dc5.b22c.f997fbd7105c.,eventTime,http...unknown.org.recordEnteredBy,informationWithheld,recordedByIDs.type,recordedByIDs.value,identificationReferences,organismName,locationRemarks,footprintWKT,coordinatePrecision,programmeAcronym,infraspecificEpithet,parentNameUsageID,acceptedNameUsageID,typifiedName,typeStatus,source,locationAccordingTo,originalNameUsage,geologicalContextID,latestEraOrHighestErathem,latestEonOrHighestEonothem,earliestEonOrLowestEonothem,latestPeriodOrHighestSystem,earliestEraOrLowestErathem,earliestEpochOrLowestSeries,earliestPeriodOrLowestSystem,latestEpochOrHighestSeries,data_cleaning_note,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-52,-22,"1658204114",Cedrela brachystachya (C.DC.) C.DC.,-22,-52,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:05Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7414659","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,brachystachya,SPECIES,SYNONYM,NA,"272",SOUTH_AMERICA,Mato Grosso do Sul,"2013","10","15",2013-10-15T00:00:00Z,2021-04-08T12:09:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,NA,BRA:UFV:VIC:48664,"1129",NA,Córrego Contorté,VIC - Herbário da Universidade Federal de Viçosa,NA,"1658204114",VIC,BRA:UFV:VIC:48664,Collection,NA,"48664","Oliveira, L.O.; Huamán-Mera, A.",UFV,Universidade Federal de Viçosa,NA,NA,Cedrela brachystachya (C.DC.) C.DC.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,NA,NA,2020-12-21T00:18:27Z,NA,Anaurilândia,"Treelet. Bole cylindrical with fissured dark gray to grayish-brown bark, with pinkish to reddish sapwood. Absence of garlic odor. Short spikes, Greenish-cream to pale cream flower with pinkish tones in the outside of petals apex in som",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52,-22,"1658204120",Cedrela brachystachya (C.DC.) C.DC.,-22,-52,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:05Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7414659","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,brachystachya,SPECIES,SYNONYM,NA,NA,SOUTH_AMERICA,Mato Grosso do Sul,"2013","10","15",2013-10-15T00:00:00Z,2021-04-08T12:09:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,NA,BRA:UFV:VIC:48681,"1172",NA,Fazenda Limeira #?# Córrego de Formação,VIC - Herbário da Universidade Federal de Viçosa,NA,"1658204120",VIC,BRA:UFV:VIC:48681,Collection,NA,"48681","Oliveira, L.O.; Huamán-Mera, A.",UFV,Universidade Federal de Viçosa,NA,NA,Cedrela brachystachya (C.DC.) C.DC.,NA,NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,NA,NA,2020-12-21T00:18:27Z,NA,Anaurilândia,"Treelet. Bole cylindrical with fissured dark gray to grayish-brown bark, with pinkish to reddish sapwood. Absence of garlic odor. Short spikes, Greenish-cream to pale cream flower with pinkish tones in the outside of petals apex in som",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52,-22,"1658204124",Cedrela brachystachya (C.DC.) C.DC.,-22,-52,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:05Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7414659","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,brachystachya,SPECIES,SYNONYM,NA,"272",SOUTH_AMERICA,Mato Grosso do Sul,"2013","10","15",2013-10-15T00:00:00Z,2021-04-08T12:09:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,NA,BRA:UFV:VIC:48662,"1127",NA,Córrego Contorté,VIC - Herbário da Universidade Federal de Viçosa,NA,"1658204124",VIC,BRA:UFV:VIC:48662,Collection,NA,"48662","Oliveira, L.O.; Huamán-Mera, A.",UFV,Universidade Federal de Viçosa,NA,NA,Cedrela brachystachya (C.DC.) C.DC.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,NA,NA,2020-12-21T00:18:27Z,NA,Anaurilândia,"Treelet. Bole cylindrical with fissured dark gray to grayish-brown bark, with pinkish to reddish sapwood. Absence of garlic odor. Short spikes, Greenish-cream to pale cream flower with pinkish tones in the outside of petals apex in som",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-52,-22,"1658204150",Cedrela brachystachya (C.DC.) C.DC.,-22,-52,"gass84,incomis,diffown",68c90cbc-e74b-4fb6-8ee4-6fa3bd247837,fe647d6c-1c4b-441b-b93b-d310d074b227,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:08:48Z,2021-04-08T12:09:05Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"7414659","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,brachystachya,SPECIES,SYNONYM,NA,"250",SOUTH_AMERICA,São Paulo,"2013","10","14",2013-10-14T00:00:00Z,2021-04-08T12:09:05Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,VIC - Herbário da Universidade Federal de Viçosa,NA,BRA:UFV:VIC:48691,"1126",NA,Reach to Rosana,VIC - Herbário da Universidade Federal de Viçosa,NA,"1658204150",VIC,BRA:UFV:VIC:48691,Collection,NA,"48691","Oliveira, L.O.; Huamán-Mera, A.",UFV,Universidade Federal de Viçosa,NA,NA,Cedrela brachystachya (C.DC.) C.DC.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,NA,NA,2020-12-21T00:18:27Z,NA,Rosana,"Treelet. Bole cylindrical with fissured dark gray to grayish-brown bark, with pinkish to reddish sapwood. Absence of garlic odor. Short spikes, Greenish-cream to pale cream flower with pinkish tones in the outside of petals apex in som",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"1089098924",Cedrela odorata L.,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:53Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,"999",NA,São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-04-08T12:43:53Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,NA,BRA:UNICAMP:UEC:160334,"625",NA,Parque Estadual da Serra do Mar,UEC - Herbário da Universidade Estadual de Campinas,NA,"1089098924",UEC,BRA:UNICAMP:UEC:160334,Collection,NA,"160334","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",UNICAMP,Universidade Estadual de Campinas,NA,NA,Cedrela odorata L.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,"Marchiori, NM",2011-05-01T00:00:00Z,2021-03-01T19:35:31Z,a995cf02-345c-46db-8674-3415572615a6,São Luiz do Paraitinga,"Material vegetativo. Cerca de 9 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.945278,-23.330333,"1089098955",Cedrela odorata L.,-23.330333,-45.945278,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,"999",NA,São Paulo,"2011","1","5",2011-01-05T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,NA,BRA:UNICAMP:UEC:160394,"625",NA,Parque Estadual da Serra do Mar,UEC - Herbário da Universidade Estadual de Campinas,NA,"1089098955",UEC,BRA:UNICAMP:UEC:160394,Collection,NA,"160394","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC",UNICAMP,Universidade Estadual de Campinas,NA,NA,Cedrela odorata L.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,"Marchiori, NM",2011-05-01T00:00:00Z,2021-03-01T19:35:31Z,a995cf02-345c-46db-8674-3415572615a6,São Luiz do Paraitinga,"Material vegetativo. Cerca de 9 m de altura e 1 indivíduo distribuído em 1 ha.; Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.285833,-23.768889,"2521094641",Cedrela odorata L.,-23.768889,-46.285833,"gass84,colmafu,inmafu",17efa320-7312-4b55-bf0a-a4cfc4613169,2437c128-bf8c-4f53-b668-da95fb2e40b7,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-12T14:19:10Z,2021-04-12T14:22:15Z,"252",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,"927",NA,São Paulo,"2009","11","5",2009-11-05T00:00:00Z,2021-04-12T14:22:15Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,95c82c2d-a9e0-4aa5-8a40-6c589bfd6822,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",NA,BRA:IBT:SP:514890,"2042",NA,Parque Natural Municipal Nascentes de Paranapiacaba. Trilha da Comunidade,"SP - Herbário do Estado ""Maria Eneyda P. Kaufmann Fidalgo"" - Coleção de Fanerógamas",NA,"2521094641",SP,BRA:IBT:SP:514890,Collection,NA,"514890","Lima, MEL; Cabral, R",Instituto de Botânica,Instituto de Botânica,NA,NA,Cedrela odorata L.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,"Lima, MEL",2009-11-01T00:00:00Z,2019-11-28T12:18:17Z,ef48401a-d9e5-467c-b40a-0146618d38de,Santo André,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.935778,-23.230444,"1265932699",Cedrela odorata L.,-23.230444,-46.935778,"gass84,ambinst,colmafu",fdf55163-54d8-4bc7-862d-7e41068589e3,6215eac7-a176-4a7f-9bba-552b3f5ba9a3,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:23:12Z,2021-04-08T12:23:26Z,"257",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,NA,NA,São Paulo,"2008","11","3",2008-11-03T00:00:00Z,2021-04-08T12:23:26Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,HRCB - Herbário Rioclarense,NA,BRA:UNESP-RC:HRCB:50654,"7516",NA,NA,HRCB - Herbário Rioclarense,NA,"1265932699",HRCB,BRA:UNESP-RC:HRCB:50654,Collection,NA,"50654",Lombardi,Universidade Estadual Paulista,Universidade Estadual Paulista,NA,NA,Cedrela odorata L.,NA,NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,NA,NA,2020-06-15T18:31:04Z,fbe9447d-917e-497a-b3c5-090dbeb64222,Jundiaí,"Árvore ca. 10 m, fétida quando cortada, folíolos herbáceos, flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-46.769444,-23.472222,"1086908711",Cedrela odorata L.,-23.472222,-46.769444,"gass84,colmafu,inmano",16ed67e5-fd70-4fd4-85c3-70ea2da627fe,52603cfd-d564-4e89-a466-5e71813677be,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:14:05Z,2021-04-08T12:14:46Z,"260",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,"770",SOUTH_AMERICA,Sp,"2007","6","6",2007-06-06T00:00:00Z,2021-04-08T12:14:46Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,SPSF - Herbário Dom Bento José Pickel,NA,BRA:IF:SPSF:40101,"840",NA,Parque Estadual do Jaraguá,SPSF - Herbário Dom Bento José Pickel,NA,"1086908711",SPSF,BRA:IF:SPSF:40101,Collection,NA,"40101",F.M.Souza & R.Esteves & R.C.Sousa & J.B.Silva & R.L.M.Garcia & Z.S.Costa,IF,Instituto Florestal,NA,NA,Cedrela odorata L.,"0",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,J.A.Pastore,2008-04-08T00:00:00Z,2021-03-04T18:46:20Z,835c4b58-e96d-49cc-b711-0f3de04547c0,São Paulo,"COLETA: Árvore, 16m. Frutos marrons.; GEOGRAFIA: Trilha da Bica;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-45.183333,-23.4,"1889187155",Cedrela odorata L.,-23.4,-45.183333,"gass84,colmafu,inmano",7741a517-ab3d-4b85-ae58-56322e44c8ce,d073b448-6b80-4364-8c38-18d08b88797f,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:41:01Z,2021-04-08T12:43:54Z,"245",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,"1017.5",NA,São Paulo,"2007","12",NA,2007-12-01T00:00:00Z,2021-04-08T12:43:54Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,UEC - Herbário da Universidade Estadual de Campinas,NA,BRA:UNICAMP:UEC:200647,N995,NA,Parque Estadual da Serra do Mar,UEC - Herbário da Universidade Estadual de Campinas,NA,"1889187155",UEC,BRA:UNICAMP:UEC:200647,Collection,NA,"200647","Pereira, LS; Belinello, R; Gomes, JAMA",UNICAMP,Universidade Estadual de Campinas,NA,NA,Cedrela odorata L.,"27.5",NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,"Tamashiro, JY; Pereira, LS",2008-01-01T00:00:00Z,2021-03-01T19:35:31Z,a995cf02-345c-46db-8674-3415572615a6,São Luiz do Paraitinga,"Parcela N - Projeto Biota-FAPESP. Árvore com 6 metros de altura. Frequência da espécie na parcela: n=1; Mata Atlântica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
-49.016667,-22.333333,"1087506502",Cedrela odorata L.,-22.333333,-49.016667,"gass84,ambcol,ambinst",92e7a11c-2765-4eee-9341-2a89083e6132,f22ff2ae-6384-4d40-9ded-4d96befcacf0,b38ff2b7-c8af-454e-b5af-ee760f0d5bca,BR,DWC_ARCHIVE,2021-04-08T12:17:17Z,2021-04-08T12:17:31Z,"255",8595cd50-87c0-11dc-bb35-b8a03c50a862,PRESERVED_SPECIMEN,NA,PRESENT,"3190511","6","7707728","220","933","2397","3190510","3190511","3190511",Cedrela odorata L.,Plantae,Tracheophyta,Sapindales,Meliaceae,Cedrela,Cedrela odorata,Cedrela,odorata,SPECIES,ACCEPTED,VU,NA,NA,São Paulo,"2006","1","25",2006-01-25T00:00:00Z,2021-04-08T12:17:31Z,http://creativecommons.org/licenses/by-nc/4.0/legalcode,none,none,none,NA,FALSE,WGS84,Magnoliopsida,BR,none,none,Brazil,BOTU - Herbário Irina Delanova Gemtchújnicov,NA,BRA:UNESP-IBB:BOTU:25398,"287",NA,Reserva Legal do Campus da UNESP,BOTU - Herbário Irina Delanova Gemtchújnicov,NA,"1087506502",BOTU,BRA:UNESP-IBB:BOTU:25398,Collection,NA,"25398","Carboni, M.",Universidade Estadual Paulista,Universidade Estadual Paulista,NA,NA,Cedrela odorata L.,NA,NA,NA,NA,NA,NA,NA,pt,NA,NA,NA,NA,"Pastore, J.A.",2006-05-26T00:00:00Z,2021-02-08T14:09:29Z,NA,Bauru,Mata de brejo. 60cm de altura. <ll>dwc_commonname:</ll> cedro-do-brejo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,subset a sinonimos da FB2020,"35",São Paulo,SP,Sudeste
