X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,continentOcean,country,preparationType,previousCatalogNumber,occurrenceRemarks,barcode,typeStatus,recordedBy,recordNumber,stateProvince,locality,phylum,order,scientificNameAuthorship,identifiedBy,year,month,day,county,decimalLongitude,decimalLatitude,imagecode,minimumElevationInMeters,maximumElevationInMeters,coordinatePrecision,geoFlag,yearIdentified,monthIdentified,verbatimLongitude,verbatimLatitude,dayIdentified,class,relatedCatalogItem,fieldNumber,individualCount,infraspecificEpithet,sex,CD_UF,NM_UF,SIGLA_UF,NM_REGIAO
-47.9199981689453,-25.0100002288818,"576",2021-03-04 15:42:56-03,IF,SPSF,"24905",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,E.R.Batista,"62",SP,Parque Estadual da Ilha do Cardoso,Magnoliophyta,Ericales,NA,NA,"1999","01","08",Cananéia,-47.9199981689453,-25.0100002288818,NA,NA,NA,"37574",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"577",2021-03-04 15:42:56-03,IF,SPSF,"12678",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,J.B.Baitello,"283",SP,"Parque Estadual da Serra do Mar, Núcleo Pilões",Magnoliophyta,Ericales,NA,NA,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"578",2021-03-04 15:42:56-03,IF,SPSF,"11720",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,J.B.Baitello,"239",SP,"Piloes, P.E.Serra do Mar",Magnoliophyta,Ericales,NA,NA,"1987","12","07",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"579",2021-03-04 15:42:56-03,IF,SPSF,"25172",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;",NA,NA,D.Sampaio,"44",SP,E.Ecol.Chauás,Magnoliophyta,Ericales,NA,NA,"1999","01","06",Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"580",2021-03-04 15:42:56-03,IF,SPSF,"25029",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,M.C.H.Mamede & L.Rossi,"507",SP,"E.Ecol.Jureia-Itatins, Serra da Jureia",Magnoliophyta,Ericales,NA,NA,"1991","11","29",Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"581",2021-03-04 15:42:56-03,IF,SPSF,"29604",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,F.M.Souza,"199",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-23.3799991607666,"582",2021-03-04 15:42:56-03,IF,SPSF,"16002",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,S.E.Martins,"2",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,NA,"1993","02","17",Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.8400001525879,-23.5300006866455,"583",2021-03-04 15:42:56-03,IF,SPSF,"34160",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 4m, botões; GEOGRAFIA: floresta ombrofila densa montana&nf;UTM: X=433869 Y=7380922;",NA,NA,F.M.Souza & M.T.Z.Toniato,"479",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,N.M.Ivanauskas,"2005","11","22",Salesópolis,-45.8400001525879,-23.5300006866455,NA,NA,NA,"18032",auto,"2007","03",NA,NA,"05",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"584",2021-03-04 15:42:56-03,IF,SPSF,"18058",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,M.Alonso,NA,SP,"P.E.Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"1995","01","13",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"585",2021-03-04 15:42:56-03,IF,SPSF,"30693",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da pedreira, restinga&nf;;",NA,NA,J.A.Pastore & C.Moura,"1217",SP,P.E.Xixová-Japuí,Magnoliophyta,Ericales,NA,NA,"2002","11","29",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3899993896484,-23.9599990844727,"586",2021-03-04 15:42:56-03,IF,SPSF,"27776",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;",NA,NA,J.A.Pastore & C.Moura,"969",SP,"P.E.Xixova-Japui, Paranapua",Magnoliophyta,Ericales,NA,NA,"2001","02","16",São Vicente,-46.3899993896484,-23.9599990844727,NA,NA,NA,"25482",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"587",2021-03-04 15:42:56-03,IF,SPSF,"26943",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;",NA,NA,A.Takahasi,"282",SP,Picinguaba,Magnoliophyta,Ericales,NA,NA,"1996","03","30",Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.993056,-24.056389,"591",2021-03-04 15:42:56-03,IF,SPSF,"31175",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da figueira&nf;;",NA,NA,R.Farias,"708",SP,Parque Estadual Carlos Botelho - Núcleo Sete Barras,Magnoliophyta,Ericales,NA,NA,"2002","04","23",Sete Barras,-47.993056,-24.056389,NA,"112","112",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.87,-24.203056,"592",2021-03-04 15:42:56-03,IF,SPSF,"34282",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 10m de altura e 48cm de perímetro à altura do peito. Matriz 2030;",NA,NA,Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes,"5002",SP,"Bairro Rio Preto, 6a Gleba, Sítio do Sr. Olímpio, Floresta Ombrófila Densa.",Magnoliophyta,Ericales,NA,Natália M. Ivanauskas,"2004","01","14",Sete Barras,-47.87,-24.203056,NA,NA,NA,NA,NA,"2005","05",NA,NA,"01",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.1,-23.966667,"593",2021-03-04 15:42:56-03,IF,SPSF,"37813",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore 12 m, botões florais e flores com pétalas brancas abertas.;",NA,NA,R.T. Polisel,"22",SP,Sítio Canoar,Magnoliophyta,Ericales,Mart.,G.A.D.C. Franco,"2006","04","06",Juquitiba,-47.1,-23.966667,NA,NA,NA,NA,NA,"2006","04",NA,NA,"01",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.058333,-23.541667,"594",2021-03-04 15:42:56-03,IF,SPSF,"46518",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore, 6,5m de altura. Presença de botões, flores abertas e flores polinizadas. Indivíduo 209G na Fitossociologia.; GEOGRAFIA: Trilha do Sul, Parcela G, ambiente sombreado.;",NA,NA,V.B.Zipparro,"2420",SP,Parque Estadual da Ilha Anchieta (PEIA),Magnoliophyta,Ericales,Mart.,NA,"2008","05","24",Ubatuba,-45.058333,-23.541667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.005833,-24.354722,"595",2021-03-04 15:42:56-03,IF,SPSF,"44499",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Próximo a curso de água.&nf;Árvore 8m altura, latescente; botões e flores branco-esverdeadas.; GEOGRAFIA: Margem da estrada do Guaraú.;",NA,NA,C. de Moura & J.N.C.Francisco & R.S.Ribeiro,"344",SP,Estação Ecológica Juréia-Itatins,Magnoliophyta,Ericales,Mart.,J.A. Pastore,"2011","02","08",Iguape,-47.005833,-24.354722,NA,NA,NA,NA,NA,"2011","03",NA,NA,"02",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.058333,-23.541667,"596",2021-03-04 15:42:56-03,IF,SPSF,"46717",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore, 7m de altura. Presença de látex no tronco e nas folhas. Fruto maduro é alongado e vermelho, imaturo é verde. Presença de botões.; GEOGRAFIA: Trilha do Sul, Parcela F, ambiente sombreado.;",NA,NA,V.B.Zipparro,"2297",SP,Parque Estadual da Ilha Anchieta (PEIA),Magnoliophyta,Ericales,Mart.,NA,"2007","12","11",Ubatuba,-45.058333,-23.541667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.924722,-24.183056,"597",2021-03-04 15:42:56-03,IF,SPSF,"46849",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore nº 744; Flores. (Parcela PECB - Outra numeração - 117).; GEOGRAFIA: Parcela permanente. Floresta Ombrófila Densa Submontana.;",NA,NA,V.C.Souza & A.R.Duarte & J.G.Rando & M.P.Ferreira,"30320",SP,Parque Estadual Carlos Botelho - Núcleo Sete Barras,Magnoliophyta,Ericales,Mart.,NA,NA,NA,NA,Sete Barras,-47.924722,-24.183056,NA,"350","450",NA,NA,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-44.835556,-23.336944,"598",2021-03-04 15:42:56-03,IF,SPSF,"49064",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore nº 1117.; GEOGRAFIA: Localizada ao longo da Trilha do Corisco, no Sertão da Casa da Farinha.&nf;Floresta Ombrófila Densa de Terras Baixas.;",NA,NA,M.A.Assis,NA,SP,Parque Estadual da Serra do Mar - Núcleo Picinguaba,Magnoliophyta,Ericales,Mart.,M.A.Assis,"2007","05","02",Ubatuba,-44.835556,-23.336944,NA,"33","57",NA,NA,"2007","05",NA,NA,"02",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.94,-24.284722,"599",2021-03-04 15:42:56-03,IF,SPSF,"48373",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: Árvore de 14m e botões esverdeados.; GEOGRAFIA: UHE da Barra, Trilha Casa de Pedra.;",NA,NA,C.B. Virillo & R.B. Caramez & F.G. Florido & M.F.B. Costa & V.C.Souza & R.R.Rodrigues & J.Y.Tamashiro & N.M.Ivanauskas,"69",SP,Reserva Particular da Votorantim (CBA),Magnoliophyta,Ericales,Mart.,N.M.Ivanauskas,"2013","03","28",Tapiraí,-47.94,-24.284722,NA,"45","45",NA,NA,"2013","03",NA,NA,"28",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.4199981689453,-23.8899993896484,"601",2021-03-04 15:42:56-03,IF,SPSF,"12686",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 10m, flores;",NA,NA,J.B.Baitello,"285",SP,"Parque Estadual da Serra do Mar, Núcleo Pilões",Magnoliophyta,Ericales,NA,R.Esteves,"1988","12","14",Cubatão,-46.4199981689453,-23.8899993896484,NA,NA,NA,"15123",auto,"1990","11",NA,NA,"30",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"602",2021-03-04 15:42:56-03,IF,SPSF,"25021",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial de planicie&nf;;",NA,NA,J.Godoy,"2",SP,"E.Ecol.Jureia-Itatins, Serra da Jureia",Magnoliophyta,Ericales,NA,NA,"1995","01","10",Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-47.5499992370605,-24.7000007629395,"603",2021-03-04 15:42:56-03,IF,SPSF,"25030",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,I.Cordeiro,"869",SP,Estação Ecológica Juréia-Itatins,Magnoliophyta,Ericales,NA,NA,"1991","12","17",Iguape,-47.5499992370605,-24.7000007629395,NA,NA,NA,"55628",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"604",2021-03-04 15:42:56-03,IF,SPSF,"25031",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata pluvial tropical de encosta&nf;;",NA,NA,I.Cordeiro,"1513",SP,Estação Ecológica Juréia-Itatins,Magnoliophyta,Ericales,NA,NA,"1994","06","21",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"605",2021-03-04 15:42:56-03,IF,SPSF,"29542",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,F.T.Farah,"2315",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","17",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.7799987792969,-24.1800003051758,"606",2021-03-04 15:42:56-03,IF,SPSF,"29285",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,L.D.Meireles,"271",SP,"Parque Estadual da Serra do Mar, Núcleo Curucutu",Magnoliophyta,Ericales,NA,NA,"2001","04","20",Itanhaém,-46.7799987792969,-24.1800003051758,NA,NA,NA,"26998",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.1883010864258,-23.5228004455566,"607",2021-03-04 15:42:56-03,IF,SPSF,"27672",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,G.A.D.C. Franco,"3000",SP,floresta ombrofila densa,Magnoliophyta,Ericales,NA,NA,"2000","04","24",Mogi das Cruzes,-46.1883010864258,-23.5228004455566,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.6599998474121,-23.3799991607666,"608",2021-03-04 15:42:56-03,IF,SPSF,"12634",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: rio Piloes&nf;;",NA,NA,R.Esteves,"6",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,NA,"1988","11","29",Paraibuna,-45.6599998474121,-23.3799991607666,NA,NA,NA,"30824",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"609",2021-03-04 15:42:56-03,IF,SPSF,"04116",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,D.Bento Pickel,NA,SP,morro Santa Terezinha,Magnoliophyta,Ericales,NA,NA,"1951","03","14",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.3300018310547,-23.9599990844727,"610",2021-03-04 15:42:56-03,IF,SPSF,"03533",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,D.Bento Pickel,NA,SP,morro Santa Terezinha,Magnoliophyta,Ericales,NA,NA,"1949","11","27",Santos,-46.3300018310547,-23.9599990844727,NA,NA,NA,"26836",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.560001373291,-23.6900005340576,"611",2021-03-04 15:42:56-03,IF,SPSF,"34700",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore ca. 6 m, flores esverdeadas; GEOGRAFIA: Trilha de São Bernardo. Floresta Ombrófila Densa Montana&nf;UTM: X=346358 Y=7364328;",NA,NA,F. M. Souza & F. A. R. D. P. Arzolla & C. O. Araújo & W. Corrêa,"580",SP,"Parque Estadual da Serra do Mar, Núcleo Itutinga - Pilões",Magnoliophyta,Ericales,NA,N. M. Ivanauskas,"2005","03","21",São Bernardo do Campo,-46.560001373291,-23.6900005340576,NA,NA,NA,"31119",auto,"2005","04",NA,NA,"07",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.6300010681152,-23.5400009155273,"612",2021-03-04 15:42:56-03,IF,SPSF,"33427",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,R.J.F. Garcia,"2180",SP,"Borore, fazenda Castanheiras",Magnoliophyta,Ericales,NA,NA,"2003","03","20",São Paulo,-46.6300010681152,-23.5400009155273,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.4099998474121,-23.7600002288818,"613",2021-03-04 15:42:56-03,IF,SPSF,"34172",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 5m, látex branco, botões amarelo claros; GEOGRAFIA: restinga&nf;UTM: X=423170 Y=7375829;",NA,NA,F.M.Souza & M.T.Z.Toniato,"515",SP,Parque Estadual da Serra do Mar,Magnoliophyta,Ericales,NA,N.M.Ivanauskas,"2005","02","26",São Sebastião,-45.4099998474121,-23.7600002288818,NA,NA,NA,"41977",auto,"2007","03",NA,NA,"05",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"614",2021-03-04 15:42:56-03,IF,SPSF,"18442",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: sob plantaçao de cacau&nf;;",NA,NA,M.A.Assis,"374",SP,Fazenda Capricórnio - Núcleo Picinguaba - PESM,Magnoliophyta,Ericales,Mart.,J.R.L.Godoy,"1994","08","28",Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,"2010","08",NA,NA,"03",Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"615",2021-03-04 15:42:56-03,IF,SPSF,"29233",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,M.A.Assis,"239",SP,"P.E.Serra do Mar, Núcleo Picinguaba",Magnoliophyta,Ericales,NA,NA,"1994","06","27",Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"616",2021-03-04 15:42:56-03,IF,SPSF,"30046",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,A.Takahasi,"114",SP,Picinguaba,Magnoliophyta,Ericales,NA,NA,"1995","05","30",Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.0699996948242,-23.4300003051758,"617",2021-03-04 15:42:56-03,IF,SPSF,"30030",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,América do Sul,Brasil,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,R.Romero,"118",SP,Picinguaba,Magnoliophyta,Ericales,NA,NA,"1990","07","28",Ubatuba,-45.0699996948242,-23.4300003051758,NA,NA,NA,"34265",auto,NA,NA,NA,NA,NA,Magnoliopsida,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-45.7,-23.7,"627",2020-10-26 09:32:50-03,UNEMAT,NX-FANEROGAMAS,"2705",PreservedSpecimen,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,"Floresta com pertubação. Látex branco, frutos imaturos ocre, estigma remanescente esverdeado.[HABITAT=Floresta Ombrófila Densa de Encosta.]",NA,NA,"Franco G., Mazine F.F.; Moura C.; Oliveira R.C.; Paranaguá P.; Silveira R.E.; Souza V.C.; Tamashiro J.Y.","2950",São Paulo,"Parque Estadual da Serra do Mar. Cachoeira do sítio Urucurana, trilha do escorrega, margem do Rio Una. Borda da mata.",NA,NA,Mart.,Franco G.,"2000","04","21",São Sebastião,-45.7,-23.7,NA,NA,NA,NA,NA,"2001","04","-45.7","-23.7","21",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-48,-25.166667,"631",2019-11-21 10:19:13-03,IBt,SP,"194400",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Xavier, RDC; et al.","30",São Paulo,"Parque Estadual da Ilha do Cardoso, Rio Bopeva",NA,NA,Mart.,"Melo, MMRF","1982","10","28",Cananéia,-48,-25.166667,NA,NA,NA,NA,NA,"1983","07","-48","-25.166667","06",NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
-46.287717,-23.769525,"632",2019-11-21 10:19:13-03,IBt,SP,"440920",S,Plantae,Sapotaceae,Chrysophyllum,flexuosum,Chrysophyllum flexuosum,NA,Brasil,NA,NA,NA,NA,NA,"Santos, LC; Silva, C; Vidal, M; Almeida Scabbia, RJ","13",São Paulo,"Subprefeitura de Paranapiacaba e Parque Andreense. Parque Nascentes de Paranapiacaba e Parque Andreense. Parque Nascentes de Paranapiacaba, trilha da Comunidade",NA,NA,Mart.,"Almeida Scabbia, RJ","2008","03","06",Santo André,-46.287717,-23.769525,NA,NA,NA,NA,NA,"2008","10","-46.287717","-23.769525",NA,NA,NA,NA,NA,NA,NA,"35",São Paulo,SP,Sudeste
