X,Y,record_id,modified,institutionCode,collectionCode,catalogNumber,basisOfRecord,kingdom,family,genus,specificEpithet,scientificName,scientificNameAuthorship,identifiedBy,recordedBy,recordNumber,year,month,day,country,stateProvince,county,locality,decimalLongitude,decimalLatitude,verbatimLongitude,verbatimLatitude,minimumElevationInMeters,maximumElevationInMeters,barcode,imagecode,yearIdentified,monthIdentified,dayIdentified,occurrenceRemarks,continentOcean,preparationType,previousCatalogNumber,typeStatus,phylum,order,coordinatePrecision,geoFlag,infraspecificEpithet,class,relatedCatalogItem,relationshipType,individualCount,fieldNumber,sex,NM_MUNICIP,CD_GEOCMU
-46.774444,-23.9,"2766",2019-11-21 10:11:31-03,IBt,SP,"313222",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Ávila, NS; et al.","319","1994","09","12",Brasil,São Paulo,São Paulo,"Camping Ana Paula, capoeira, região sul do município de São Paulo",-46.774444,-23.9,"-46.774444","-23.9",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 8m alt., tronco liso, flores creme-esverdeadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.639278,-23.450194,"2777",2019-11-21 10:11:31-03,IBt,SP,"487830",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Almeida Scabbia, RJ","Almeida Scabbia, RJ; Aragaki, S; Fortes, EP; Valdir","712","2012","10","05",Brasil,São Paulo,São Paulo,Eucaliptal no Condomínio Quintas da Cidade,-46.639278,-23.450194,"-46.639278","-23.450194","758","758",NA,NA,"2012","10","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.5499992370605,-23.1100006103516,"2797",2019-11-21 10:11:31-03,IBt,SP,"26781",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sugiyama, M","Duarte, C","125","1910","08",NA,Brasil,São Paulo,Atibaia,NA,-46.5499992370605,-23.1100006103516,NA,NA,NA,NA,SP007161,SP007161,"1989","10","10",Flores brancas.,NA,NA,NA,NA,NA,NA,"21675",auto,NA,NA,NA,NA,NA,NA,NA,ATIBAIA,"3504107"
-46.5400009155273,-22.9500007629395,"2799",2019-11-21 10:11:31-03,IBt,SP,"80090",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sugiyama, M","Pires, AS; Kuhlmann, M","3331","1946","09","27",Brasil,São Paulo,Bragança Paulista,"Sete Pontes, sitio do sr J. Calegare.",-46.5400009155273,-22.9500007629395,NA,NA,NA,NA,SP027988,SP027988,"1989","10","10",NA,NA,NA,NA,NA,NA,NA,"17597",auto,NA,NA,NA,NA,NA,NA,NA,BRAGANÇA PAULISTA,"3507605"
-46.2700004577637,-22.9300003051758,"2807",2019-11-21 10:11:31-03,IBt,SP,"321093",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Árbocz, GF","894","1994","10","14",Brasil,São Paulo,Joanópolis,Estrada para Cachoeira dos Pretos,-46.2700004577637,-22.9300003051758,NA,NA,"800","800",NA,NA,NA,NA,NA,"Árvore ca. 10m alt., frutos vermelhos a cor-de-vinho",NA,NA,NA,NA,NA,NA,"22329",auto,NA,NA,NA,NA,NA,NA,NA,JOANÓPOLIS,"3525508"
-46.1883010864258,-23.5228004455566,"2808",2019-11-21 10:11:31-03,IBt,SP,"347407",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,NA,"Tomasulo, PLB","395","1993","05","13",Brasil,São Paulo,Mogi das Cruzes,Parque Municipal da Serra do Itapeti,-46.1883010864258,-23.5228004455566,NA,NA,NA,NA,NA,NA,NA,NA,NA,Arvoreta ca. 4m alt.,NA,NA,NA,NA,NA,NA,"28666",auto,NA,NA,NA,NA,NA,NA,NA,MOGI DAS CRUZES,"3530607"
-46.5299987792969,-23.6599998474121,"2813",2019-11-21 10:11:31-03,IBt,SP,"64395",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sugiyama, M","Mattos, J",s.n.,"1961","12","05",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Campo Grande via férrea São Paulo-Santos",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP027998,SP027998,"1989","10","10","Numa capoeirinha, em lugar úmido, arbusto de 2m de alt.",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2814",2020-11-05 09:52:28-03,IBt,SP,"360948",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Benedito, ALD","Benedito, ALD","28","2002","01","23",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Início da Trilha 12",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP007167,SP007167,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.560001373291,-23.6900005340576,"2815",2019-11-21 10:11:31-03,IBt,SP,"430301",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Simão Bianchini, R","Shirasuna, RT","2599","2009","10","15",Brasil,São Paulo,São Bernardo do Campo,"Lote 3 Rodoanel Mário Covas, Trecho Sul",-46.560001373291,-23.6900005340576,NA,NA,NA,NA,NA,NA,"2011","06","03",NA,NA,NA,NA,NA,NA,NA,"31119",auto,NA,NA,NA,NA,NA,NA,NA,SÃO BERNARDO DO CAMPO,"3548708"
-46.6300010681152,-23.5400009155273,"2819",2019-11-21 10:11:31-03,IBt,SP,"338531",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Hashimoto, G","16691","1953","07","15",Brasil,São Paulo,São Paulo,Bairro Vila Mariana.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007151,SP007151,"1999",NA,NA,"Árvore ramosa de casca lisa, 5m alt., flores brancas e frutos pretos.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2820",2019-11-21 10:11:31-03,IBt,SP,"5828",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sugiyama, M","Gehrt, A",s.n.,"1921","10","30",Brasil,São Paulo,São Paulo,Butantan.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007166,SP007166,"1989","10","10","Árvore, flor alva.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2821",2019-11-21 10:11:31-03,IBt,SP,"54607",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Rossi, L; Barroso, GM","Pereira, MA; Pires, AS",s.n.,"1947","10","10",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007164,SP007164,"1989",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2822",2019-11-21 10:11:31-03,IBt,SP,"56664",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Mattos, JR","Handro, O","954","1960","08","16",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botãnico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP027990,SP027990,"1962","05",NA,Arbusto.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2823",2019-11-21 10:11:31-03,IBt,SP,"48454",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Mattos, JR","Handro, O",s.n.,"1943","10","25",Brasil,São Paulo,São Paulo,Cultivada no Jardim Botânico de S.Paulo.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007165,SP007165,"1964","02",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2824",2019-11-21 10:11:31-03,IBt,SP,"117352",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sobral, M","Rodrigues, L","73","1970","11","03",Brasil,São Paulo,São Paulo,Cultivada no Parque do Estado e Jardim Botãnico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP027989,SP027989,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2825",2019-11-21 10:11:31-03,IBt,SP,"26782",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Mattos, J","Loefgren, A",CGG3357,NA,NA,NA,Brasil,São Paulo,São Paulo,Em cultivo no Jardim da Commissão.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007388,SP007388,"1964","02",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2826",2019-11-21 10:11:31-03,IBt,SP,"338446",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Kirizawa, M","3390","1999","10","21",Brasil,São Paulo,São Paulo,"Instituto de Botânica, -rea do Jardim Botânico, cultivada na área emtre a portaria 1 e Seção de divulgação e Treinamento, perto do pé de orelha de negro",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"1999","10","22","Árvore ca. 6m alt., flores alvas, frutos lípticos, vermelhos",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2827",2019-11-21 10:11:31-03,IBt,SP,"111663",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Sendulsky, T","933","1968","08","12",Brasil,São Paulo,São Paulo,Jardim Botânico e Parque do Estado.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007156,SP007156,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2828",2019-11-21 10:11:31-03,IBt,SP,"429822",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Simão Bianchini, R; Pastore, M","Shirasuna, RT","779","2007","12","06",Brasil,São Paulo,São Paulo,"Lote 4 Rodoanel Mário Covas, Trecho Sul",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,NA,NA,"2011","05","16",NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2829",2019-11-21 10:11:31-03,IBt,SP,"79854",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Handro, O",s.n.,"1933","10","12",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007155,SP007155,"1999",NA,NA,"Árvore da mata, frutos vermelho-roxo.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2830",2019-11-21 10:11:31-03,IBt,SP,79854a,Extra,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Handro, O",s.n.,"1933","10","12",Brasil,São Paulo,São Paulo,Nativa no Jardim Botânico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP028018,SP028018,"1999",NA,NA,"Árvore da mata, frutos vermelho-roxo.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2831",2019-11-21 10:11:31-03,IBt,SP,"28152",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Handro, O",s.n.,"1931","08","26",Brasil,São Paulo,São Paulo,Nativa no Jardim Botãnico.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP028017,SP028017,"1999",NA,NA,"Árvore da mata, flores alvas. &nf;Planta viva 61.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2832",2019-11-21 10:11:31-03,IBt,SP,"48086",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Krieger, L","164","1942","09","10",Brasil,São Paulo,São Paulo,Santo Amaro.,-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007159,SP007159,NA,NA,NA,"Árvore florestal, porte esguio, casca avermelhada (muda), flores brancas, frutos vermelhos, suculentos, comestíveis.",NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2833",2019-11-21 10:11:31-03,IBt,SP,"80032",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Sugiyama, M","Pires, AS; Kuhlmann, M","2302","1950","02","02",Brasil,São Paulo,São Paulo,"Santo Amaro, FAzenda Curucutu.",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP007162,SP007162,"1989","10",NA,NA,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-46.6300010681152,-23.5400009155273,"2834",2019-11-21 10:11:31-03,IBt,SP,"27555",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Sampaio, AJ","414","1928","08","21",Brasil,São Paulo,São Paulo,"Vila Cordélia, no Alto da Moóca",-46.6300010681152,-23.5400009155273,NA,NA,NA,NA,SP027994,SP027994,NA,NA,NA,Vide exsicata.,NA,NA,NA,NA,NA,NA,"53584",auto,NA,NA,NA,NA,NA,NA,NA,SÃO PAULO,"3550308"
-47.4500007629395,-23.5,"2838",2019-11-21 10:11:31-03,IBt,SP,"329662",S,Plantae,Myrtaceae,Eugenia,involucrata,Eugenia involucrata,DC.,"Kawasaki, ML","Silva, MG",s.n.,"1998","08",NA,Brasil,São Paulo,Sorocaba,planta isolada em região ensolarada,-47.4500007629395,-23.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores brancas, frutos vermelhos",NA,NA,NA,NA,NA,NA,"17154",auto,NA,NA,NA,NA,NA,NA,NA,SOROCABA,"3552205"
-46.5299987792969,-23.6599998474121,"2879",2019-11-21 10:12:15-03,IBt,SP,"64438",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Santos, MF","Mattos, J","9093","1961","08","30",Brasil,São Paulo,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP052932,SP052932,"2018","08",NA,"Na mata secundária antiga, 5m de alt., frutos imaturos",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
-46.5299987792969,-23.6599998474121,"2880",2019-11-21 10:12:15-03,IBt,SP,"64718",S,Plantae,Myrtaceae,Myrcia,multipunctata,Myrcia multipunctata,Mazine,"Santos, MF","Mattos, J; Handro, O","8682","1961","12","06",Brasil,São Paulo,Santo André,"E.B. do Alto da Serra de Paranapiacaba, Estação de Campo Grande estrada de Ferro Santos-Jundiai",-46.5299987792969,-23.6599998474121,NA,NA,NA,NA,SP052933,SP052933,"2018","08",NA,"Na mata 4m de alt., fina, flores brancas",NA,NA,NA,NA,NA,NA,"27258",auto,NA,NA,NA,NA,NA,NA,NA,SANTO ANDRÉ,"3547809"
